count	wavelength	intensity
0	405.0	0.0
1	405.815217391	0.0
2	406.630434783	51.0832383124
3	407.445652174	51.3558384062
4	408.260869565	47.8991596639
5	409.076086957	46.9387755102
6	409.891304348	46.9816272966
7	410.706521739	44.7212905287
8	411.52173913	44.1988950276
9	412.336956522	41.8254319894
10	413.152173913	41.2424503883
11	413.967391304	40.4411764706
12	414.782608696	39.855942377
13	415.597826087	40.1844026124
14	416.413043478	39.0873015873
15	417.22826087	38.5947120608
16	418.043478261	38.8558085231
17	418.858695652	38.8055176595
18	419.673913043	37.14140417
19	420.489130435	37.2017227331
20	421.304347826	36.2180474284
21	422.119565217	37.005027857
22	422.934782609	37.3272328663
23	423.75	37.0075757576
24	424.565217391	37.8982671884
25	425.380434783	37.4943830323
26	426.195652174	36.9262963037
27	427.010869565	36.516463838
28	427.826086957	36.9068415986
29	428.641304348	36.9995785925
30	429.456521739	37.4526678141
31	430.27173913	38.5022385022
32	431.086956522	38.0313615898
33	431.902173913	38.1528127624
34	432.717391304	38.4105563053
35	433.532608696	38.8724832215
36	434.347826087	39.238011824
37	435.163043478	39.4976677431
38	435.97826087	40.6903437455
39	436.793478261	40.6902815622
40	437.608695652	41.365907069
41	438.423913043	42.9431529864
42	439.239130435	42.5086736056
43	440.054347826	41.7081425443
44	440.869565217	42.7547770701
45	441.684782609	43.6473807662
46	442.5	44.6348838706
47	443.315217391	43.3257489571
48	444.130434783	43.9439818319
49	444.945652174	44.8944666286
50	445.760869565	45.5404383976
51	446.576086957	46.2331334333
52	447.391304348	46.4206642066
53	448.206521739	47.0990391722
54	449.02173913	47.7606461087
55	449.836956522	48.6649597659
56	450.652173913	49.2054794521
57	451.467391304	50.1090116279
58	452.282608696	48.9689797382
59	453.097826087	49.8838248436
60	453.913043478	49.9821937322
61	454.72826087	50.0615655233
62	455.543478261	50.4955752212
63	456.358695652	51.0196843412
64	457.173913043	50.7402891482
65	457.989130435	50.9628851541
66	458.804347826	51.897632312
67	459.619565217	51.7620376832
68	460.434782609	51.8196064775
69	461.25	51.8692401322
70	462.065217391	51.5193610002
71	462.880434783	51.6287215412
72	463.695652174	52.1496953873
73	464.510869565	51.5831593598
74	465.326086957	51.4944939696
75	466.141304348	51.5002632041
76	466.956521739	51.436123348
77	467.77173913	50.8937960042
78	468.586956522	50.5478967833
79	469.402173913	50.0265721878
80	470.217391304	50.0717102904
81	471.032608696	49.6026011561
82	471.847826087	49.2840311764
83	472.663043478	48.4892346662
84	473.47826087	48.2821973177
85	474.293478261	48.2853982301
86	475.108695652	46.9587724163
87	475.923913043	46.2413728782
88	476.739130435	44.9814814815
89	477.554347826	44.0133037694
90	478.369565217	43.163438029
91	479.184782609	42.1752152752
92	480.0	42.0185570915
93	480.815217391	41.0990269033
94	481.630434783	40.2947932619
95	482.445652174	40.3842459174
96	483.260869565	39.3483709273
97	484.076086957	38.7998436278
98	484.891304348	38.0719593273
99	485.706521739	37.4361994503
100	486.52173913	36.5834324217
101	487.336956522	36.0103113226
102	488.152173913	35.7880111155
103	488.967391304	35.1275917065
104	489.782608696	33.6738782051
105	490.597826087	33.3601771693
106	491.413043478	32.3422330097
107	492.22826087	31.5628815629
108	493.043478261	32.0870748299
109	493.858695652	32.0900774103
110	494.673913043	32.0208265539
111	495.489130435	30.6475119717
112	496.304347826	30.1541466137
113	497.119565217	30.3466474751
114	497.934782609	29.6397163121
115	498.75	29.5620992494
116	499.565217391	29.0556900726
117	500.380434783	28.5653091821
118	501.195652174	28.8788335847
119	502.010869565	28.6319185402
120	502.826086957	28.2675028237
121	503.641304348	27.5125840343
122	504.456521739	28.2692307692
123	505.27173913	27.7727682597
124	506.086956522	27.2640510854
125	506.902173913	26.060371789
126	507.717391304	26.7095961363
127	508.532608696	26.8515870746
128	509.347826087	28.1637426901
129	510.163043478	27.8682079107
130	510.97826087	26.8468075834
131	511.793478261	26.7735093095
132	512.608695652	27.8578290106
133	513.423913043	29.1084337349
134	514.239130435	27.8349833528
135	515.054347826	25.8969437472
136	515.869565217	27.6472262982
137	516.684782609	27.5069752175
138	517.5	28.169768376
139	518.315217391	27.3976763612
140	519.130434783	27.6306370795
141	519.945652174	27.3936389922
142	520.760869565	28.7210172027
143	521.576086957	27.7083851704
144	522.391304348	27.4490303332
145	523.206521739	27.6568501921
146	524.02173913	29.2219164373
147	524.836956522	29.0112079701
148	525.652173913	28.0566634576
149	526.467391304	28.7172912708
150	527.282608696	28.0999242998
151	528.097826087	28.8783526879
152	528.913043478	28.096804115
153	529.72826087	28.2281059063
154	530.543478261	28.0033293258
155	531.358695652	28.5468054876
156	532.173913043	27.3844591163
157	532.989130435	27.2643912379
158	533.804347826	27.2478632479
159	534.619565217	28.1042698309
160	535.434782609	28.3914637586
161	536.25	28.8463528195
162	537.065217391	28.0694480435
163	537.880434783	28.6847599165
164	538.695652174	28.2032477737
165	539.510869565	28.058185615
166	540.326086957	27.2809107757
167	541.141304348	28.0126849894
168	541.956521739	28.379467885
169	542.77173913	27.9024006297
170	543.586956522	28.4968748104
171	544.402173913	27.6608834748
172	545.217391304	28.8529466444
173	546.032608696	30.1133786848
174	546.847826087	29.9537037037
175	547.663043478	30.7431330332
176	548.47826087	30.4124327555
177	549.293478261	30.6662610283
178	550.108695652	31.6575479165
179	550.923913043	32.5466624486
180	551.739130435	33.539569674
181	552.554347826	33.2311286319
182	553.369565217	33.2217012726
183	554.184782609	34.6135673304
184	555.0	34.7246580147
185	555.815217391	37.8378378378
186	556.630434783	36.5305707902
187	557.445652174	37.1407516581
188	558.260869565	38.9465875371
189	559.076086957	37.404141752
190	559.891304348	39.918794743
191	560.706521739	37.5774202935
192	561.52173913	39.0348067478
193	562.336956522	39.7205588822
194	563.152173913	37.8257632167
195	563.967391304	40.4628592758
196	564.782608696	37.9285714286
197	565.597826087	38.7118667074
198	566.413043478	38.7999172357
199	567.22826087	39.422863485
200	568.043478261	36.6104483752
201	568.858695652	40.1880722593
202	569.673913043	38.6473429952
203	570.489130435	38.2809541839
204	571.304347826	37.7412031782
205	572.119565217	37.8031699226
206	572.934782609	37.091744625
207	573.75	38.5086747877
208	574.565217391	40.1621820863
209	575.380434783	36.8176697505
210	576.195652174	37.5850340136
211	577.010869565	36.4956620144
212	577.826086957	38.9061345159
213	578.641304348	36.7450010307
214	579.456521739	37.8265808405
215	580.27173913	37.1984337502
216	581.086956522	36.488027366
217	581.902173913	38.3467216673
218	582.717391304	36.8303571428
219	583.532608696	38.5794392523
220	584.347826087	36.5714285714
221	585.163043478	37.5000000001
222	585.97826087	37.5785558547
223	586.793478261	37.352375721
224	587.608695652	36.4739884393
225	588.423913043	36.5131578947
226	589.239130435	38.684672387
227	590.054347826	36.7418351477
228	590.869565217	36.9079881275
229	591.684782609	38.0710659899
230	592.5	37.265258216
231	593.315217391	37.1825085102
232	594.130434783	36.6536458333
233	594.945652174	37.6640419948
234	595.760869565	38.6001464047
235	596.576086957	39.8604513064
