count	wavelength	intensity
0	405.0	0.0
1	405.815217391	0.0
2	406.630434783	0.0
3	407.445652174	0.0
4	408.260869565	0.0
5	409.076086957	0.0
6	409.891304348	0.0
7	410.706521739	0.0
8	411.52173913	0.0
9	412.336956522	0.0
10	413.152173913	0.0
11	413.967391304	0.0
12	414.782608696	0.0
13	415.597826087	0.0
14	416.413043478	0.0
15	417.22826087	0.0
16	418.043478261	0.0
17	418.858695652	0.0
18	419.673913043	0.0
19	420.489130435	0.0
20	421.304347826	28.0874653526
21	422.119565217	27.264573991
22	422.934782609	26.0794967115
23	423.75	25.9090909091
24	424.565217391	25.6381591206
25	425.380434783	24.4809921812
26	426.195652174	23.8556107769
27	427.010869565	23.944742901
28	427.826086957	24.0911737792
29	428.641304348	23.6971484759
30	429.456521739	24.2340791738
31	430.27173913	24.9446027224
32	431.086956522	24.7321844434
33	431.902173913	24.7767346004
34	432.717391304	24.6963562753
35	433.532608696	25.1006711409
36	434.347826087	24.3135537552
37	435.163043478	23.9397201292
38	435.97826087	24.9581825962
39	436.793478261	24.3415077203
40	437.608695652	24.498734004
41	438.423913043	25.0702873209
42	439.239130435	25.9698668025
43	440.054347826	25.6951357091
44	440.869565217	26.7515923567
45	441.684782609	26.7657023716
46	442.5	27.3563662099
47	443.315217391	27.7840980913
48	444.130434783	27.4384207768
49	444.945652174	29.1563668632
50	445.760869565	28.1876853305
51	446.576086957	28.5549532926
52	447.391304348	28.2973115445
53	448.206521739	28.1645725548
54	449.02173913	30.1592680447
55	449.836956522	29.7209739785
56	450.652173913	30.7058056099
57	451.467391304	30.8554817276
58	452.282608696	31.0458771997
59	453.097826087	31.5383633346
60	453.913043478	31.4814814815
61	454.72826087	32.8854610649
62	455.543478261	32.9149081007
63	456.358695652	33.1973754212
64	457.173913043	31.5723990345
65	457.989130435	32.2328931573
66	458.804347826	32.2920811779
67	459.619565217	32.5590668926
68	460.434782609	32.2977040372
69	461.25	31.2154407929
70	462.065217391	33.6383186183
71	462.880434783	32.5844383287
72	463.695652174	32.147208753
73	464.510869565	32.587732379
74	465.326086957	33.9262904549
75	466.141304348	33.2581964447
76	466.956521739	30.5997063142
77	467.77173913	30.1530552635
78	468.586956522	31.8894961525
79	469.402173913	31.8757239218
80	470.217391304	31.4642689688
81	471.032608696	30.7025344598
82	471.847826087	29.6705288549
83	472.663043478	29.0156017314
84	473.47826087	29.0337624896
85	474.293478261	28.2505105514
86	475.108695652	26.5540338752
87	475.923913043	26.6769976899
88	476.739130435	25.754985755
89	477.554347826	25.197566661
90	478.369565217	25.1385251949
91	479.184782609	24.2375370792
92	480.0	24.1679169155
93	480.815217391	23.906183494
94	481.630434783	23.5127812463
95	482.445652174	22.9838173354
96	483.260869565	22.1856416188
97	484.076086957	22.0364467432
98	484.891304348	21.9006648416
99	485.706521739	21.5678576103
100	486.52173913	21.4295151275
101	487.336956522	21.3629453368
102	488.152173913	20.5901812889
103	488.967391304	20.956937799
104	489.782608696	20.5128205128
105	490.597826087	20.6965975438
106	491.413043478	20.3883495146
107	492.22826087	20.4314204314
108	493.043478261	20.1224489796
109	493.858695652	20.2380952381
110	494.673913043	19.7142265479
111	495.489130435	19.9208827816
112	496.304347826	19.9539652647
113	497.119565217	19.6809403862
114	497.934782609	20.9361702128
115	498.75	19.8766219953
116	499.565217391	19.6610169492
117	500.380434783	19.7615477975
118	501.195652174	20.2178649237
119	502.010869565	19.9213630406
120	502.826086957	19.6362042516
121	503.641304348	19.6750109794
122	504.456521739	0.0
123	505.27173913	0.0
124	506.086956522	20.2120460185
125	506.902173913	0.0
126	507.717391304	0.0
127	508.532608696	0.0
128	509.347826087	0.0
129	510.163043478	0.0
130	510.97826087	0.0
131	511.793478261	0.0
132	512.608695652	0.0
133	513.423913043	0.0
134	514.239130435	0.0
135	515.054347826	0.0
136	515.869565217	0.0
137	516.684782609	0.0
138	517.5	0.0
139	518.315217391	22.1125370188
140	519.130434783	0.0
141	519.945652174	0.0
142	520.760869565	22.7374719521
143	521.576086957	22.2941030107
144	522.391304348	0.0
145	523.206521739	0.0
146	524.02173913	0.0
147	524.836956522	0.0
148	525.652173913	0.0
149	526.467391304	0.0
150	527.282608696	22.6091344941
151	528.097826087	0.0
152	528.913043478	24.6901087781
153	529.72826087	23.6252545825
154	530.543478261	23.6012207528
155	531.358695652	0.0
156	532.173913043	0.0
157	532.989130435	22.8222109017
158	533.804347826	23.7948717949
159	534.619565217	23.8437821172
160	535.434782609	25.6463288521
161	536.25	24.0041386446
162	537.065217391	24.6696035242
163	537.880434783	24.2171189979
164	538.695652174	24.3059193295
165	539.510869565	24.223440355
166	540.326086957	25.2051893037
167	541.141304348	24.9471458774
168	541.956521739	25.3695243214
169	542.77173913	0.0
170	543.586956522	0.0
171	544.402173913	25.0276854928
172	545.217391304	27.8862242052
173	546.032608696	28.1179138322
174	546.847826087	25.9259259259
175	547.663043478	28.6553141515
176	548.47826087	28.2127913927
177	549.293478261	27.7456647399
178	550.108695652	29.4828120161
179	550.923913043	30.8763049668
180	551.739130435	0.0
181	552.554347826	0.0
182	553.369565217	30.8104487609
183	554.184782609	30.7796152548
184	555.0	0.0
185	555.815217391	33.4414414414
186	556.630434783	33.9305301645
187	557.445652174	35.2247605011
188	558.260869565	34.6191889219
189	559.076086957	34.8817044469
190	559.891304348	0.0
191	560.706521739	37.1118593341
192	561.52173913	38.2660687593
193	562.336956522	34.1317365269
194	563.152173913	37.2300819062
195	563.967391304	36.8794326241
196	564.782608696	32.5714285714
197	565.597826087	36.4315042926
198	566.413043478	34.5623836127
199	567.22826087	0.0
200	568.043478261	33.371040724
201	568.858695652	33.2590942836
202	569.673913043	35.3771832033
203	570.489130435	34.3619840969
204	571.304347826	32.9171396141
205	572.119565217	33.3210468116
206	572.934782609	37.223042836
207	573.75	33.665559247
208	574.565217391	37.1544415776
209	575.380434783	35.4862936538
210	576.195652174	33.7301587302
211	577.010869565	33.666540928
212	577.826086957	38.9061345159
213	578.641304348	33.1632653061
214	579.456521739	35.7819007951
215	580.27173913	34.293292914
216	581.086956522	33.4948688712
217	581.902173913	33.7386018236
218	582.717391304	33.244680851
219	583.532608696	34.8909657321
220	584.347826087	0.0
221	585.163043478	35.5640535374
222	585.97826087	34.1669873027
223	586.793478261	36.6565961732
224	587.608695652	35.549132948
225	588.423913043	33.6687306501
226	589.239130435	33.3463338534
227	590.054347826	33.8258164852
228	590.869565217	36.0046457607
229	591.684782609	35.435376806
230	592.5	35.9937402191
231	593.315217391	35.2022780833
232	594.130434783	34.7656249999
233	594.945652174	36.3188976379
234	595.760869565	34.292471423
235	596.576086957	35.0356294537
236	597.391304348	34.6428571429
237	598.206521739	35.8143257303
238	599.02173913	36.8088942308
239	599.836956522	36.4291433147
240	600.652173913	35.871743487
241	601.467391304	35.2112676056
242	602.282608696	36.1693548388
243	603.097826087	36.3590263692
244	603.913043478	37.2405372405
245	604.72826087	39.1676866585
