count	wavelength	intensity
0	405.0	54.972875226
1	405.815217391	53.5178777393
2	406.630434783	52.7251995439
3	407.445652174	51.8871057001
4	408.260869565	49.0996398559
5	409.076086957	48.3965014577
6	409.891304348	47.581552306
7	410.706521739	46.6698610446
8	411.52173913	46.0405156538
9	412.336956522	45.3699601241
10	413.152173913	44.7128750839
11	413.967391304	42.8995840761
12	414.782608696	43.4210047655
13	415.597826087	41.9655642091
14	416.413043478	41.8831168831
15	417.22826087	42.1981495506
16	418.043478261	41.8786817386
17	418.858695652	42.8128488156
18	419.673913043	41.6803773171
19	420.489130435	41.9547588562
20	421.304347826	41.8437532081
21	422.119565217	42.2521175884
22	422.934782609	40.9875131065
23	423.75	41.9696969697
24	424.565217391	43.5997764114
25	425.380434783	42.9226206525
26	426.195652174	43.0028773215
27	427.010869565	43.9328046389
28	427.826086957	43.6902088013
29	428.641304348	44.5427728614
30	429.456521739	45.2048192771
31	430.27173913	46.0588793922
32	431.086956522	44.656228727
33	431.902173913	44.6988779482
34	432.717391304	44.6243814665
35	433.532608696	45.8165548098
36	434.347826087	45.8136127065
37	435.163043478	46.7930777511
38	435.97826087	47.8193607847
39	436.793478261	45.4412072941
40	437.608695652	44.1907890235
41	438.423913043	44.8961119111
42	439.239130435	44.6010141446
43	440.054347826	43.6989846705
44	440.869565217	44.048566879
45	441.684782609	45.6815220224
46	442.5	44.2192626906
47	443.315217391	43.932499052
48	444.130434783	44.7956093868
49	444.945652174	45.3698421753
50	445.760869565	45.8994708995
51	446.576086957	46.0082458771
52	447.391304348	45.9594095941
53	448.206521739	46.2675535846
54	449.02173913	46.6960352423
55	449.836956522	47.055596196
56	450.652173913	47.5616438356
57	451.467391304	47.7289244186
58	452.282608696	47.3552088937
59	453.097826087	47.7211796247
60	453.913043478	47.5605413105
61	454.72826087	47.1416007036
62	455.543478261	47.9646017699
63	456.358695652	48.3596382337
64	457.173913043	47.7442954189
65	457.989130435	48.0742296919
66	458.804347826	47.893454039
67	459.619565217	48.2379623168
68	460.434782609	48.2326310291
69	461.25	48.2177012693
70	462.065217391	47.9770793541
71	462.880434783	48.3362521891
72	463.695652174	47.954743255
73	464.510869565	47.6513569937
74	465.326086957	47.7189302569
75	466.141304348	47.5171082646
76	466.956521739	47.4008810573
77	467.77173913	46.8279004557
78	468.586956522	46.9070342877
79	469.402173913	46.4127546501
80	470.217391304	46.4144854787
81	471.032608696	45.6647398844
82	471.847826087	44.9882182345
83	472.663043478	44.0564501538
84	473.47826087	44.0749586625
85	474.293478261	42.8281710914
86	475.108695652	42.078018118
87	475.923913043	41.8205558664
88	476.739130435	39.962962963
89	477.554347826	39.5971914265
90	478.369565217	39.401918375
91	479.184782609	38.3751403969
92	480.0	38.2882029919
93	480.815217391	37.7599694715
94	481.630434783	36.9640122511
