count	wavelength	intensity
0	405.0	57.1428571429
1	405.815217391	54.2868127643
2	406.630434783	55.2532985828
3	407.445652174	53.3797138114
4	408.260869565	51.2605042017
5	409.076086957	50.9620991254
6	409.891304348	51.4060742407
7	410.706521739	51.0370319666
8	411.52173913	48.4550849192
9	412.336956522	46.9453059617
10	413.152173913	47.0137091362
11	413.967391304	44.3790849673
12	414.782608696	44.6258503401
13	415.597826087	42.4126008452
14	416.413043478	41.8650793651
15	417.22826087	41.7723047205
16	418.043478261	41.4711033275
17	418.858695652	41.7917235107
18	419.673913043	40.4080289569
19	420.489130435	39.3184280508
20	421.304347826	37.6963350785
21	422.119565217	37.5144138373
22	422.934782609	35.1730054332
23	423.75	35.2840909091
24	424.565217391	35.3269983231
25	425.380434783	34.8881100027
26	426.195652174	34.9202197227
27	427.010869565	34.586850857
28	427.826086957	34.1152982281
29	428.641304348	34.2182890855
30	429.456521739	34.2409638554
31	430.27173913	34.3304843305
32	431.086956522	34.2571029343
33	431.902173913	34.0737348294
34	432.717391304	33.8506522717
35	433.532608696	34.3624161074
36	434.347826087	34.3551565579
37	435.163043478	34.4886975242
38	435.97826087	34.6170303808
39	436.793478261	34.0809054706
40	437.608695652	33.7507698625
41	438.423913043	34.3550709731
42	439.239130435	33.7670136109
43	440.054347826	33.7646824607
44	440.869565217	34.0565286624
45	441.684782609	33.6395621579
46	442.5	33.3912372129
47	443.315217391	33.0489192264
48	444.130434783	32.9863739591
49	444.945652174	33.4854535083
50	445.760869565	33.0687830688
51	446.576086957	33.1334332834
52	447.391304348	32.5461254613
53	448.206521739	32.6496674058
54	449.02173913	32.3604992658
55	449.836956522	32.1872713972
56	450.652173913	32.0547945205
57	451.467391304	31.7768895349
58	452.282608696	31.3609467456
59	453.097826087	30.9919571046
60	453.913043478	30.608974359
61	454.72826087	29.8680738786
62	455.543478261	29.7168141593
63	456.358695652	29.5619790743
64	457.173913043	28.1309876328
65	457.989130435	28.0462184874
66	458.804347826	27.3502785515
67	459.619565217	27.0586182833
68	460.434782609	26.3625282953
69	461.25	25.7172665623
70	462.065217391	24.9869769057
71	462.880434783	24.9036777583
72	463.695652174	24.0557006092
73	464.510869565	24.0431454419
74	465.326086957	23.5797937424
75	466.141304348	23.7059133181
76	466.956521739	22.872246696
77	467.77173913	22.6253066947
78	468.586956522	22.5521385649
79	469.402173913	21.5943312666
80	470.217391304	21.8716385801
81	471.032608696	21.4234104046
82	471.847826087	21.080297263
83	472.663043478	21.2870152584
84	473.47826087	21.0472166085
85	474.293478261	20.7753898019
86	475.108695652	20.5287483823
87	475.923913043	20.3799930717
88	476.739130435	19.8271604938
89	477.554347826	19.4910780277
90	478.369565217	19.9976063057
91	479.184782609	19.6780232123
92	480.0	19.8952218645
93	480.815217391	19.6908986835
94	481.630434783	19.0913731496
95	482.445652174	19.7173047894
