count	wavelength	intensity
0	405.0	68.0731364276
1	405.815217391	68.8196847366
2	406.630434783	67.8069175219
3	407.445652174	66.9987087253
4	408.260869565	66.1764705882
5	409.076086957	65.9183673469
6	409.891304348	63.17383404
7	410.706521739	63.0422763628
8	411.52173913	62.860650706
9	412.336956522	63.0926007975
10	413.152173913	64.3658326143
11	413.967391304	63.779956427
12	414.782608696	65.4128317994
13	415.597826087	62.3659091581
14	416.413043478	62.0421245421
15	417.22826087	62.5414426211
16	418.043478261	63.1119493466
17	418.858695652	61.8982654453
18	419.673913043	61.3359657782
19	420.489130435	57.8745198464
20	421.304347826	57.4068370804
21	422.119565217	60.9706028899
22	422.934782609	60.0590982747
23	423.75	59.2329545455
24	424.565217391	60.3130240358
25	425.380434783	59.3151792936
26	426.195652174	59.2205074549
27	427.010869565	59.9641852136
28	427.826086957	60.3443973047
29	428.641304348	60.9390363815
30	429.456521739	61.3493975904
31	430.27173913	61.918328585
32	431.086956522	63.2277596646
33	431.902173913	63.4989695443
34	432.717391304	63.1578947368
35	433.532608696	63.8031319911
36	434.347826087	64.6376176921
37	435.163043478	65.2960172228
38	435.97826087	66.0676080445
39	436.793478261	65.4370153008
40	437.608695652	66.1465818107
41	438.423913043	67.2083933347
42	439.239130435	66.1729383507
43	440.054347826	66.9520207048
44	440.869565217	67.6751592357
45	441.684782609	67.1618451916
46	442.5	67.8054429647
47	443.315217391	67.6336746303
48	444.130434783	68.1302043906
49	444.945652174	69.3287697281
50	445.760869565	69.5578231293
51	446.576086957	69.3778110945
52	447.391304348	69.1512915129
53	448.206521739	69.9371766445
54	449.02173913	69.9706314244
55	449.836956522	69.1294806145
56	450.652173913	71.4885844749
57	451.467391304	70.8393895349
58	452.282608696	70.252824099
59	453.097826087	70.4021447721
60	453.913043478	70.2101139601
61	454.72826087	69.5514511873
62	455.543478261	70.7433628319
63	456.358695652	71.1473665544
64	457.173913043	69.8484584567
65	457.989130435	70.4306722689
66	458.804347826	70.2123955432
67	459.619565217	70.4291695743
68	460.434782609	70.311683789
69	461.25	70.0399930447
70	462.065217391	70.3073450252
71	462.880434783	71.1383537653
72	463.695652174	70.6005221932
73	464.510869565	70.4070981211
74	465.326086957	70.9491347666
75	466.141304348	70.8018950693
76	466.956521739	70.5726872247
77	467.77173913	69.610935857
78	468.586956522	69.3531283139
79	469.402173913	69.2294065545
80	470.217391304	69.6665471495
81	471.032608696	69.2196531792
82	471.847826087	68.7873844481
83	472.663043478	68.0296725167
84	473.47826087	68.4365239757
85	474.293478261	67.5147492625
86	475.108695652	67.1288593086
87	475.923913043	67.3195299384
88	476.739130435	65.4259259259
89	477.554347826	63.7472283814
90	478.369565217	63.532066955
91	479.184782609	62.2987645077
92	480.0	61.9958341223
93	480.815217391	60.923487884
94	481.630434783	59.1500765697
95	482.445652174	58.6359269933
96	483.260869565	58.6466165414
97	484.076086957	58.5809225958
98	484.891304348	57.6065701995
99	485.706521739	57.9701609737
100	486.52173913	58.4621482362
101	487.336956522	57.5451120365
102	488.152173913	56.6693132195
103	488.967391304	56.8580542265
104	489.782608696	56.7708333333
105	490.597826087	56.8149788605
106	491.413043478	57.2006472492
107	492.22826087	56.7562067562
108	493.043478261	56.7755102041
109	493.858695652	56.3013136289
110	494.673913043	55.7051149306
111	495.489130435	56.0483031439
112	496.304347826	56.3716258632
113	497.119565217	54.932829555
114	497.934782609	55.5957446809
115	498.75	55.6690065943
116	499.565217391	54.5550847458
117	500.380434783	53.9301777683
118	501.195652174	54.0522875817
119	502.010869565	52.9707295762
120	502.826086957	53.5174227482
121	503.641304348	53.162055336
122	504.456521739	53.7946428571
123	505.27173913	53.4039675383
124	506.086956522	53.1242950598
125	506.902173913	53.3576975788
126	507.717391304	52.2520473157
127	508.532608696	52.7881040892
128	509.347826087	55.3169590643
129	510.163043478	53.8570417551
130	510.97826087	53.8243626062
131	511.793478261	53.3820410087
132	512.608695652	54.0345821326
133	513.423913043	56.2891566265
134	514.239130435	57.0717115369
135	515.054347826	54.3186180422
136	515.869565217	53.8906287642
137	516.684782609	57.1147218119
138	517.5	57.2868597611
139	518.315217391	54.4422507404
140	519.130434783	54.7736220472
141	519.945652174	57.3911606774
142	520.760869565	54.6995761655
143	521.576086957	56.4319482458
144	522.391304348	55.8925907509
145	523.206521739	59.1817572099
146	524.02173913	56.5924443332
147	524.836956522	57.0859277709
148	525.652173913	56.3287947554
149	526.467391304	56.3334172752
150	527.282608696	57.0275044158
151	528.097826087	58.1506676745
152	528.913043478	59.1483261658
153	529.72826087	60.0135777325
154	530.543478261	57.2227873856
155	531.358695652	57.3405073021
156	532.173913043	60.1049602167
157	532.989130435	59.3105790457
