count	wavelength	intensity
0	405.0	0.0
1	405.815217391	0.0
2	406.630434783	0.0
3	407.445652174	0.0
4	408.260869565	0.0
5	409.076086957	0.0
6	409.891304348	0.0
7	410.706521739	0.0
8	411.52173913	0.0
9	412.336956522	0.0
10	413.152173913	0.0
11	413.967391304	37.2549019608
12	414.782608696	36.4945978391
13	415.597826087	35.0364963504
14	416.413043478	33.9285714286
15	417.22826087	33.6110105034
16	418.043478261	33.0647985989
17	418.858695652	32.1964529332
18	419.673913043	32.1158275749
19	420.489130435	30.7298335467
20	421.304347826	30.2556205728
21	422.119565217	29.6562032885
22	422.934782609	28.5959393766
23	423.75	28.7121212121
24	424.565217391	29.0665176076
25	425.380434783	28.7794168625
26	426.195652174	29.2266108641
27	427.010869565	28.3594635091
28	427.826086957	28.6926450141
29	428.641304348	29.2737744065
30	429.456521739	29.3012048193
31	430.27173913	29.2497625831
32	431.086956522	29.4896533369
33	431.902173913	29.8864863097
34	432.717391304	29.1947818264
35	433.532608696	29.8434004474
36	434.347826087	29.6474709875
37	435.163043478	30.3552206674
38	435.97826087	29.9339133742
39	436.793478261	29.6979435944
40	437.608695652	30.5116448824
41	438.423913043	29.6564492903
42	439.239130435	29.3034427542
43	440.054347826	29.7511447342
44	440.869565217	30.3821656051
45	441.684782609	29.4263984647
46	442.5	29.7310101595
47	443.315217391	29.896231944
48	444.130434783	30.3902002615
49	444.945652174	30.7835917648
50	445.760869565	31.4711743283
51	446.576086957	31.6478124574
52	447.391304348	31.3988594431
53	448.206521739	31.955922865
54	449.02173913	32.2253370712
55	449.836956522	32.7192924121
56	450.652173913	33.4479036945
57	451.467391304	33.3509513742
58	452.282608696	33.2795409718
59	453.097826087	33.7964091315
60	453.913043478	33.9549339549
61	454.72826087	34.0289437915
62	455.543478261	34.0080450523
63	456.358695652	34.4613003595
64	457.173913043	34.2290700068
65	457.989130435	34.7593582888
66	458.804347826	34.7429729045
67	459.619565217	34.6380765083
68	460.434782609	33.2230541529
69	461.25	33.3391294268
70	462.065217391	33.29281704
71	462.880434783	33.6719206071
72	463.695652174	34.8888361421
73	464.510869565	34.9212374265
74	465.326086957	34.730101222
75	466.141304348	34.9662620236
76	466.956521739	34.7809371245
77	467.77173913	34.260586942
78	468.586956522	34.0884989878
79	469.402173913	33.9093324744
80	470.217391304	33.7951041429
81	471.032608696	33.3158171308
82	471.847826087	33.0878112281
83	472.663043478	32.5279207856
84	473.47826087	32.2282163914
85	474.293478261	31.4025207831
86	475.108695652	30.8173246609
87	475.923913043	30.4420817012
88	476.739130435	29.5757575758
89	477.554347826	29.2951689847
90	478.369565217	28.8337579291
91	479.184782609	28.3176202308
92	480.0	28.0112237696
93	480.815217391	27.7809578325
94	481.630434783	26.8968397605
95	482.445652174	26.1846126976
96	483.260869565	25.9109311741
97	484.076086957	25.6450351837
98	484.891304348	27.1151088515
99	485.706521739	26.76787506
100	486.52173913	26.4940326771
101	487.336956522	26.6508030934
102	488.152173913	25.9626836046
103	488.967391304	25.956937799
104	489.782608696	25.5208333333
105	490.597826087	25.2868934971
106	491.413043478	24.3932038835
107	492.22826087	24.0537240537
108	493.043478261	23.4693877551
109	493.858695652	23.5632183908
110	494.673913043	22.9032926072
111	495.489130435	23.8184468041
112	496.304347826	24.4402594685
113	497.119565217	23.2297788973
114	497.934782609	24.1134751773
115	498.75	23.2574629511
116	499.565217391	22.5665859564
117	500.380434783	23.1655600771
118	501.195652174	22.4255628177
119	502.010869565	22.2679897647
120	502.826086957	22.3244941194
121	503.641304348	23.4519104084
122	504.456521739	24.6428571429
123	505.27173913	24.4364292155
124	506.086956522	24.0920369953
125	506.902173913	25.5824577433
126	507.717391304	25.2350621777
127	508.532608696	24.5353159851
128	509.347826087	23.1111111111
129	510.163043478	23.9301722104
130	510.97826087	25.2124645892
131	511.793478261	24.510959227
132	512.608695652	26.5129682997
133	513.423913043	27.5662650602
134	514.239130435	25.1273344652
135	515.054347826	25.527831094
136	515.869565217	23.7051312937
137	516.684782609	24.8153618907
138	517.5	27.6877761414
139	518.315217391	27.1141822968
140	519.130434783	26.2467191601
141	519.945652174	25.3779429988
142	520.760869565	25.7292445774
143	521.576086957	26.8060048105
144	522.391304348	29.8359025361
145	523.206521739	24.9496981891
146	524.02173913	26.5532482695
147	524.836956522	25.504358655
148	525.652173913	27.2987056648
149	526.467391304	29.0103248552
150	527.282608696	26.3773235764
151	528.097826087	26.6061980348
152	528.913043478	26.5115102454
153	529.72826087	29.0224032587
154	530.543478261	26.2054933876
155	531.358695652	25.6213169357
156	532.173913043	25.5290333503
157	532.989130435	28.2560706402
158	533.804347826	26.0923076923
159	534.619565217	27.3381294964
160	535.434782609	27.3009307135
161	536.25	28.7635799276
162	537.065217391	27.6133713397
163	537.880434783	29.6450939457
164	538.695652174	28.0775275013
165	539.510869565	28.5043069695
166	540.326086957	28.212867355
167	541.141304348	28.4989429175
168	541.956521739	29.3254501478
169	542.77173913	28.5714285714
170	543.586956522	31.3489896232
171	544.402173913	32.5138427464
172	545.217391304	31.6787506972
173	546.032608696	31.6704459562
174	546.847826087	32.4074074074
175	547.663043478	32.2254844392
176	548.47826087	33.0629322859
177	549.293478261	34.6415170875
178	550.108695652	32.868793228
179	550.923913043	37.0768744068
180	551.739130435	40.465416936
181	552.554347826	37.6346911958
182	553.369565217	38.1513730743
183	554.184782609	37.3495331308
184	555.0	41.3422191044
185	555.815217391	41.2252252252
186	556.630434783	42.5886654479
187	557.445652174	40.6779661017
188	558.260869565	42.6310583581
189	559.076086957	43.4039390561
190	559.891304348	41.2864622289
191	560.706521739	43.5251990808
192	561.52173913	42.3660046978
193	562.336956522	44.1117764471
194	563.152173913	43.7230081906
195	563.967391304	43.2001990793
196	564.782608696	41.0612244898
197	565.597826087	42.8304804565
198	566.413043478	42.5645118383
199	567.22826087	43.2112467629
200	568.043478261	39.8351648352
201	568.858695652	42.2526248807
202	569.673913043	44.6780272867
203	570.489130435	42.6786390436
204	571.304347826	41.1058861683
205	572.119565217	43.4732241588
206	572.934782609	45.4948301329
207	573.75	44.0014765596
208	574.565217391	41.7987467748
209	575.380434783	40.797167534
210	576.195652174	40.9580498866
211	577.010869565	41.7093280165
212	577.826086957	44.683771513
213	578.641304348	40.2494331066
214	579.456521739	43.5441120787
215	580.27173913	43.5771125427
216	581.086956522	41.405359179
217	581.902173913	41.9290056447
218	582.717391304	40.9520191054
219	583.532608696	41.8691588785
220	584.347826087	41.4285714286
221	585.163043478	40.0710188474
222	585.97826087	42.7087341284
223	586.793478261	44.0332326284
224	587.608695652	44.7398843931
225	588.423913043	43.8273993807
226	589.239130435	41.9266770672
227	590.054347826	41.4074650077
228	590.869565217	43.968807035
229	591.684782609	46.62241312
230	592.5	40.9959758551
231	593.315217391	43.2050274942
232	594.130434783	44.4140624999
233	594.945652174	44.8818897639
234	595.760869565	43.259755617
235	596.576086957	43.5471100554
236	597.391304348	43.5515873016
237	598.206521739	46.218487395
